epoch,lr-AdamW,step,test_mse,train_mse,val_mse
,0.001,299,,,
299,,299,,43016.08203125,
299,,299,,,130907.2421875
,0.001,300,,,
300,,300,,,130795.5625
,0.001,301,,,
301,,301,,,130683.7265625
,0.001,302,,,
302,,302,,,130571.7265625
,0.001,303,,,
303,,303,,,130459.5625
,0.001,304,,,
304,,304,,,130347.203125
,0.001,305,,,
305,,305,,,130234.6875
,0.001,306,,,
306,,306,,,130122.03125
,0.001,307,,,
307,,307,,,130009.203125
,0.001,308,,,
308,,308,,,129896.21875
,0.001,309,,,
309,,309,,,129783.0703125
,0.001,310,,,
310,,310,,,129669.734375
,0.001,311,,,
311,,311,,,129556.2734375
,0.001,312,,,
312,,312,,,129442.6171875
,0.001,313,,,
313,,313,,,129328.828125
,0.001,314,,,
314,,314,,,129214.8515625
,0.001,315,,,
315,,315,,,129100.7421875
,0.001,316,,,
316,,316,,,128986.46875
,0.001,317,,,
317,,317,,,128872.0234375
,0.001,318,,,
318,,318,,,128757.4375
,0.001,319,,,
319,,319,,,128642.6640625
,0.001,320,,,
320,,320,,,128527.734375
,0.001,321,,,
321,,321,,,128412.6796875
,0.001,322,,,
322,,322,,,128297.4375
,0.001,323,,,
323,,323,,,128182.0546875
,0.001,324,,,
324,,324,,,128066.515625
,0.001,325,,,
325,,325,,,127950.796875
,0.001,326,,,
326,,326,,,127834.9453125
,0.001,327,,,
327,,327,,,127718.9453125
,0.001,328,,,
328,,328,,,127602.765625
,0.001,329,,,
329,,329,,,127486.46875
,0.001,330,,,
330,,330,,,127369.9765625
,0.001,331,,,
331,,331,,,127253.3671875
,0.001,332,,,
332,,332,,,127136.5859375
,0.001,333,,,
333,,333,,,127019.6484375
,0.001,334,,,
334,,334,,,126902.578125
,0.001,335,,,
335,,335,,,126785.3359375
,0.001,336,,,
336,,336,,,126667.9609375
,0.001,337,,,
337,,337,,,126550.421875
,0.001,338,,,
338,,338,,,126432.71875
,0.001,339,,,
339,,339,,,126314.90625
,0.001,340,,,
340,,340,,,126196.90625
,0.001,341,,,
341,,341,,,126078.765625
,0.001,342,,,
342,,342,,,125960.46875
,0.001,343,,,
343,,343,,,125842.0546875
,0.001,344,,,
344,,344,,,125723.46875
,0.001,345,,,
345,,345,,,125604.7421875
,0.001,346,,,
346,,346,,,125485.8671875
,0.001,347,,,
347,,347,,,125366.8515625
,0.001,348,,,
348,,348,,,125247.671875
,0.001,349,,,
349,,349,,39787.078125,
349,,349,,,125128.3828125
,0.001,350,,,
350,,350,,,125008.9296875
,0.001,351,,,
351,,351,,,124889.2890625
,0.001,352,,,
352,,352,,,124769.5625
,0.001,353,,,
353,,353,,,124649.6640625
,0.001,354,,,
354,,354,,,124529.6171875
,0.001,355,,,
355,,355,,,124409.453125
,0.001,356,,,
356,,356,,,124289.125
,0.001,357,,,
357,,357,,,124168.6796875
,0.001,358,,,
358,,358,,,124048.0625
,0.001,359,,,
359,,359,,,123927.3046875
,0.001,360,,,
360,,360,,,123806.421875
,0.001,361,,,
361,,361,,,123685.40625
,0.001,362,,,
362,,362,,,123564.25
,0.001,363,,,
363,,363,,,123442.9296875
,0.001,364,,,
364,,364,,,123321.46875
,0.001,365,,,
365,,365,,,123199.890625
,0.001,366,,,
366,,366,,,123078.1640625
,0.001,367,,,
367,,367,,,122956.2890625
,0.001,368,,,
368,,368,,,122834.2734375
,0.001,369,,,
369,,369,,,122712.15625
,0.001,370,,,
370,,370,,,122589.8671875
,0.001,371,,,
371,,371,,,122467.453125
,0.001,372,,,
372,,372,,,122344.9296875
,0.001,373,,,
373,,373,,,122222.25
,0.001,374,,,
374,,374,,,122099.421875
,0.001,375,,,
375,,375,,,121976.46875
,0.001,376,,,
376,,376,,,121853.3671875
,0.001,377,,,
377,,377,,,121730.140625
,0.001,378,,,
378,,378,,,121606.796875
,0.001,379,,,
379,,379,,,121483.3046875
,0.001,380,,,
380,,380,,,121359.6953125
,0.001,381,,,
381,,381,,,121235.9453125
,0.001,382,,,
382,,382,,,121112.0546875
,0.001,383,,,
383,,383,,,120988.0234375
,0.001,384,,,
384,,384,,,120863.890625
,0.001,385,,,
385,,385,,,120739.6171875
,0.001,386,,,
386,,386,,,120615.1796875
,0.001,387,,,
387,,387,,,120490.6328125
,0.001,388,,,
388,,388,,,120365.9765625
,0.001,389,,,
389,,389,,,120241.1796875
,0.001,390,,,
390,,390,,,120116.2578125
,0.001,391,,,
391,,391,,,119991.203125
,0.001,392,,,
392,,392,,,119866.0234375
,0.001,393,,,
393,,393,,,119740.71875
,0.001,394,,,
394,,394,,,119615.2890625
,0.001,395,,,
395,,395,,,119489.7265625
,0.001,396,,,
396,,396,,,119364.0234375
,0.001,397,,,
397,,397,,,119238.1953125
,0.001,398,,,
398,,398,,,119112.2734375
,0.001,399,,,
399,,399,,36419.9921875,
399,,399,,,118986.1953125
,0.001,400,,,
400,,400,,,118860.0234375
,0.001,401,,,
401,,401,,,118733.7265625
,0.001,402,,,
402,,402,,,118607.2578125
,0.001,403,,,
403,,403,,,118480.7109375
,0.001,404,,,
404,,404,,,118354.0234375
,0.001,405,,,
405,,405,,,118227.234375
,0.001,406,,,
406,,406,,,118100.2890625
,0.001,407,,,
407,,407,,,117973.2578125
,0.001,408,,,
408,,408,,,117846.0859375
,0.001,409,,,
409,,409,,,117718.78125
,0.001,410,,,
410,,410,,,117591.3984375
,0.001,411,,,
411,,411,,,117463.859375
,0.001,412,,,
412,,412,,,117336.21875
,0.001,413,,,
413,,413,,,117208.4375
,0.001,414,,,
414,,414,,,117080.5546875
,0.001,415,,,
415,,415,,,116952.546875
,0.001,416,,,
416,,416,,,116824.4375
,0.001,417,,,
417,,417,,,116696.1953125
,0.001,418,,,
418,,418,,,116567.8359375
,0.001,419,,,
419,,419,,,116439.3671875
,0.001,420,,,
420,,420,,,116310.78125
,0.001,421,,,
421,,421,,,116182.0859375
,0.001,422,,,
422,,422,,,116053.2421875
,0.001,423,,,
423,,423,,,115924.3046875
,0.001,424,,,
424,,424,,,115795.2578125
,0.001,425,,,
425,,425,,,115666.109375
,0.001,426,,,
426,,426,,,115536.8203125
,0.001,427,,,
427,,427,,,115407.453125
,0.001,428,,,
428,,428,,,115277.9296875
,0.001,429,,,
429,,429,,,115148.3203125
,0.001,430,,,
430,,430,,,115018.5859375
,0.001,431,,,
431,,431,,,114888.765625
,0.001,432,,,
432,,432,,,114758.796875
,0.001,433,,,
433,,433,,,114628.7421875
,0.001,434,,,
434,,434,,,114498.578125
,0.001,435,,,
435,,435,,,114368.2890625
,0.001,436,,,
436,,436,,,114237.890625
,0.001,437,,,
437,,437,,,114107.40625
,0.001,438,,,
438,,438,,,113976.78125
,0.001,439,,,
439,,439,,,113846.0859375
,0.001,440,,,
440,,440,,,113715.2578125
,0.001,441,,,
441,,441,,,113584.328125
,0.001,442,,,
442,,442,,,113453.2890625
,0.001,443,,,
443,,443,,,113322.15625
,0.001,444,,,
444,,444,,,113190.9140625
,0.001,445,,,
445,,445,,,113059.53125
,0.001,446,,,
446,,446,,,112928.0859375
,0.001,447,,,
447,,447,,,112796.515625
,0.001,448,,,
448,,448,,,112664.84375
,0.001,449,,,
449,,449,,32960.4765625,
449,,449,,,112533.0703125
,0.001,450,,,
450,,450,,,112401.1796875
,0.001,451,,,
451,,451,,,112269.2109375
,0.001,452,,,
452,,452,,,112137.125
,0.001,453,,,
453,,453,,,112004.9296875
,0.001,454,,,
454,,454,,,111872.6484375
,0.001,455,,,
455,,455,,,111740.25
,0.001,456,,,
456,,456,,,111607.75
,0.001,457,,,
457,,457,,,111475.171875
,0.001,458,,,
458,,458,,,111342.46875
,0.001,459,,,
459,,459,,,111209.6953125
,0.001,460,,,
460,,460,,,111076.78125
,0.001,461,,,
461,,461,,,110943.796875
,0.001,462,,,
462,,462,,,110810.7109375
,0.001,463,,,
463,,463,,,110677.53125
,0.001,464,,,
464,,464,,,110544.2265625
,0.001,465,,,
465,,465,,,110410.8515625
,0.001,466,,,
466,,466,,,110277.3671875
,0.001,467,,,
467,,467,,,110143.78125
,0.001,468,,,
468,,468,,,110010.109375
,0.001,469,,,
469,,469,,,109876.3515625
,0.001,470,,,
470,,470,,,109742.46875
,0.001,471,,,
471,,471,,,109608.515625
,0.001,472,,,
472,,472,,,109474.453125
,0.001,473,,,
473,,473,,,109340.3046875
,0.001,474,,,
474,,474,,,109206.0625
,0.001,475,,,
475,,475,,,109071.7265625
,0.001,476,,,
476,,476,,,108937.2890625
,0.001,477,,,
477,,477,,,108802.765625
,0.001,478,,,
478,,478,,,108668.140625
,0.001,479,,,
479,,479,,,108533.453125
,0.001,480,,,
480,,480,,,108398.6484375
,0.001,481,,,
481,,481,,,108263.75
,0.001,482,,,
482,,482,,,108128.78125
,0.001,483,,,
483,,483,,,107993.703125
,0.001,484,,,
484,,484,,,107858.546875
,0.001,485,,,
485,,485,,,107723.3046875
,0.001,486,,,
486,,486,,,107587.9609375
,0.001,487,,,
487,,487,,,107452.546875
,0.001,488,,,
488,,488,,,107317.0390625
,0.001,489,,,
489,,489,,,107181.421875
,0.001,490,,,
490,,490,,,107045.75
,0.001,491,,,
491,,491,,,106909.96875
,0.001,492,,,
492,,492,,,106774.109375
,0.001,493,,,
493,,493,,,106638.15625
,0.001,494,,,
494,,494,,,106502.1328125
,0.001,495,,,
495,,495,,,106366.0234375
,0.001,496,,,
496,,496,,,106229.8046875
,0.001,497,,,
497,,497,,,106093.53125
,0.001,498,,,
498,,498,,,105957.140625
,0.001,499,,,
499,,499,,29454.5859375,
499,,499,,,105820.6796875
,0.001,500,,,
500,,500,,,105684.140625
,0.001,501,,,
501,,501,,,105547.53125
,0.001,502,,,
502,,502,,,105410.8203125
,0.001,503,,,
503,,503,,,105274.03125
,0.001,504,,,
504,,504,,,105137.15625
,0.001,505,,,
505,,505,,,105000.2265625
,0.001,506,,,
506,,506,,,104863.203125
,0.001,507,,,
507,,507,,,104726.09375
,0.001,508,,,
508,,508,,,104588.8828125
,0.001,509,,,
509,,509,,,104451.6328125
,0.001,510,,,
510,,510,,,104314.2734375
,0.001,511,,,
511,,511,,,104176.875
,0.001,512,,,
512,,512,,,104039.34375
,0.001,513,,,
513,,513,,,103901.78125
,0.001,514,,,
514,,514,,,103764.125
,0.001,515,,,
515,,515,,,103626.3828125
,0.001,516,,,
516,,516,,,103488.5546875
,0.001,517,,,
517,,517,,,103350.6796875
,0.001,518,,,
518,,518,,,103212.7109375
,0.001,519,,,
519,,519,,,103074.6796875
,0.001,520,,,
520,,520,,,102936.578125
,0.001,521,,,
521,,521,,,102798.359375
,0.001,522,,,
522,,522,,,102660.109375
,0.001,523,,,
523,,523,,,102521.78125
,0.001,524,,,
524,,524,,,102383.3671875
,0.001,525,,,
525,,525,,,102244.875
,0.001,526,,,
526,,526,,,102106.3203125
,0.001,527,,,
527,,527,,,101967.6953125
,0.001,528,,,
528,,528,,,101829.0078125
,0.001,529,,,
529,,529,,,101690.2265625
,0.001,530,,,
530,,530,,,101551.3984375
,0.001,531,,,
531,,531,,,101412.46875
,0.001,532,,,
532,,532,,,101273.5
,0.001,533,,,
533,,533,,,101134.4375
,0.001,534,,,
534,,534,,,100995.3359375
,0.001,535,,,
535,,535,,,100856.140625
,0.001,536,,,
536,,536,,,100716.8828125
,0.001,537,,,
537,,537,,,100577.5625
,0.001,538,,,
538,,538,,,100438.15625
,0.001,539,,,
539,,539,,,100298.7109375
,0.001,540,,,
540,,540,,,100159.1796875
,0.001,541,,,
541,,541,,,100019.5859375
,0.001,542,,,
542,,542,,,99879.9296875
,0.001,543,,,
543,,543,,,99740.21875
,0.001,544,,,
544,,544,,,99600.4140625
,0.001,545,,,
545,,545,,,99460.5546875
,0.001,546,,,
546,,546,,,99320.6328125
,0.001,547,,,
547,,547,,,99180.65625
,0.001,548,,,
548,,548,,,99040.6171875
,0.001,549,,,
549,,549,,25948.8671875,
549,,549,,,98900.515625
,0.001,550,,,
550,,550,,,98760.3515625
,0.001,551,,,
551,,551,,,98620.125
,0.001,552,,,
552,,552,,,98479.8125
,0.001,553,,,
553,,553,,,98339.4765625
,0.001,554,,,
554,,554,,,98199.0703125
,0.001,555,,,
555,,555,,,98058.578125
,0.001,556,,,
556,,556,,,97918.0546875
,0.001,557,,,
557,,557,,,97777.453125
,0.001,558,,,
558,,558,,,97636.796875
,0.001,559,,,
559,,559,,,97496.0859375
,0.001,560,,,
560,,560,,,97355.2578125
,0.001,561,,,
561,,561,,,97210.84375
,0.001,562,,,
562,,562,,,97042.515625
,0.001,563,,,
563,,563,,,96849.109375
,0.001,564,,,
564,,564,,,96625.234375
,0.001,565,,,
565,,565,,,96375.5859375
,0.001,566,,,
566,,566,,,96107.53125
,0.001,567,,,
567,,567,,,95968.7890625
,0.001,568,,,
568,,568,,,95830.2734375
,0.001,569,,,
569,,569,,,95695.0703125
,0.001,570,,,
570,,570,,,95559.0703125
,0.001,571,,,
571,,571,,,95422.109375
,0.001,572,,,
572,,572,,,95284.3046875
,0.001,573,,,
573,,573,,,95145.75
,0.001,574,,,
574,,574,,,95006.484375
,0.001,575,,,
575,,575,,,94866.6015625
,0.001,576,,,
576,,576,,,94726.15625
,0.001,577,,,
577,,577,,,94585.203125
,0.001,578,,,
578,,578,,,94443.75
,0.001,579,,,
579,,579,,,94301.890625
,0.001,580,,,
580,,580,,,94159.6484375
,0.001,581,,,
581,,581,,,94017.046875
,0.001,582,,,
582,,582,,,93874.125
,0.001,583,,,
583,,583,,,93730.9140625
,0.001,584,,,
584,,584,,,93587.4453125
,0.001,585,,,
585,,585,,,93443.734375
,0.001,586,,,
586,,586,,,93299.7734375
,0.001,587,,,
587,,587,,,93155.6484375
,0.001,588,,,
588,,588,,,93011.3125
,0.001,589,,,
589,,589,,,92866.8203125
,0.001,590,,,
590,,590,,,92722.1640625
,0.001,591,,,
591,,591,,,92577.3671875
,0.001,592,,,
592,,592,,,92432.4375
,0.001,593,,,
593,,593,,,92287.3671875
,0.001,594,,,
594,,594,,,92142.21875
,0.001,595,,,
