epoch,lr-AdamW,step,test_mse,train_mse,val_mse
596,,596,,,97250.9296875
,0.001,597,,,
597,,597,,,97109.2734375
,0.001,598,,,
598,,598,,,96970.90625
,0.001,599,,,
599,,599,,18111.728515625,
599,,599,,,96829.0703125
,0.001,600,,,
600,,600,,,96689.9453125
,0.001,601,,,
601,,601,,,96549.3984375
,0.001,602,,,
602,,602,,,96408.25
,0.001,603,,,
603,,603,,,96269.0703125
,0.001,604,,,
604,,604,,,96126.75
,0.001,605,,,
605,,605,,,95987.6328125
,0.001,606,,,
606,,606,,,95846.546875
,0.001,607,,,
607,,607,,,95704.9609375
,0.001,608,,,
608,,608,,,95565.46875
,0.001,609,,,
609,,609,,,95422.9140625
,0.001,610,,,
610,,610,,,95283.3984375
,0.001,611,,,
611,,611,,,95141.5
,0.001,612,,,
612,,612,,,95000.796875
,0.001,613,,,
613,,613,,,94859.7734375
,0.001,614,,,
614,,614,,,94717.53125
,0.001,615,,,
615,,615,,,94576.90625
,0.001,616,,,
616,,616,,,94434.5859375
,0.001,617,,,
617,,617,,,94293.5
,0.001,618,,,
618,,618,,,94150.7109375
,0.001,619,,,
619,,619,,,94010.5234375
,0.001,620,,,
620,,620,,,93867.0078125
,0.001,621,,,
621,,621,,,93726.421875
,0.001,622,,,
622,,622,,,93584.0546875
,0.001,623,,,
623,,623,,,93442.25
,0.001,624,,,
624,,624,,,93300.3828125
,0.001,625,,,
625,,625,,,93157.375
,0.001,626,,,
626,,626,,,93016.2734375
,0.001,627,,,
627,,627,,,92873.2109375
,0.001,628,,,
628,,628,,,92730.1875
,0.001,629,,,
629,,629,,,92588.296875
,0.001,630,,,
630,,630,,,92444.75
,0.001,631,,,
631,,631,,,92300.3828125
,0.001,632,,,
632,,632,,,92157.109375
,0.001,633,,,
633,,633,,,92013.203125
,0.001,634,,,
634,,634,,,91867.859375
,0.001,635,,,
635,,635,,,91721.765625
,0.001,636,,,
636,,636,,,91573.46875
,0.001,637,,,
637,,637,,,91461.828125
,0.001,638,,,
638,,638,,,91316.3046875
,0.001,639,,,
639,,639,,,91179.140625
,0.001,640,,,
640,,640,,,91070.1953125
,0.001,641,,,
641,,641,,,90925.5390625
,0.001,642,,,
642,,642,,,90787.5078125
,0.001,643,,,
643,,643,,,90673.765625
,0.001,644,,,
644,,644,,,90543.3671875
,0.001,645,,,
645,,645,,,90398.84375
,0.001,646,,,
646,,646,,,90277.9296875
,0.001,647,,,
647,,647,,,90154.0859375
,0.001,648,,,
648,,648,,,90007.5625
,0.001,649,,,
649,,649,,17185.75,
649,,649,,,89885.3984375
,0.001,650,,,
650,,650,,,89758.875
,0.001,651,,,
651,,651,,,89610.984375
,0.001,652,,,
652,,652,,,89494.9296875
,0.001,653,,,
653,,653,,,89364.953125
,0.001,654,,,
654,,654,,,89221.6484375
,0.001,655,,,
655,,655,,,89107.6171875
,0.001,656,,,
656,,656,,,88973.171875
,0.001,657,,,
657,,657,,,88842.84375
,0.001,658,,,
658,,658,,,88721.234375
,0.001,659,,,
659,,659,,,88581.1484375
,0.001,660,,,
660,,660,,,88462.90625
,0.001,661,,,
661,,661,,,88331.6171875
,0.001,662,,,
662,,662,,,88201.4765625
,0.001,663,,,
663,,663,,,88076.1015625
,0.001,664,,,
664,,664,,,87934.46875
,0.001,665,,,
665,,665,,,87818.125
,0.001,666,,,
666,,666,,,87682.59375
,0.001,667,,,
667,,667,,,87558.3515625
,0.001,668,,,
668,,668,,,87424.875
,0.001,669,,,
669,,669,,,87296.4296875
,0.001,670,,,
670,,670,,,87158.8125
,0.001,671,,,
671,,671,,,87033.765625
,0.001,672,,,
672,,672,,,86890.3828125
,0.001,673,,,
673,,673,,,86770.9921875
,0.001,674,,,
674,,674,,,86637.75
,0.001,675,,,
675,,675,,,86507.609375
,0.001,676,,,
676,,676,,,86377.15625
,0.001,677,,,
677,,677,,,86240.0234375
,0.001,678,,,
678,,678,,,86116.21875
,0.001,679,,,
679,,679,,,85975.828125
,0.001,680,,,
680,,680,,,85855.4921875
,0.001,681,,,
681,,681,,,85724.265625
,0.001,682,,,
682,,682,,,85593.375
,0.001,683,,,
683,,683,,,85465.6875
,0.001,684,,,
684,,684,,,85326.15625
,0.001,685,,,
685,,685,,,85204.984375
,0.001,686,,,
686,,686,,,85068.8984375
,0.001,687,,,
687,,687,,,84942.6484375
,0.001,688,,,
688,,688,,,84808.03125
,0.001,689,,,
689,,689,,,84678.703125
,0.001,690,,,
690,,690,,,84539.859375
,0.001,691,,,
691,,691,,,84414.2109375
,0.001,692,,,
692,,692,,,84272.765625
,0.001,693,,,
693,,693,,,84148.5859375
,0.001,694,,,
694,,694,,,84013.8359375
,0.001,695,,,
695,,695,,,83880.015625
,0.001,696,,,
696,,696,,,83749.65625
,0.001,697,,,
697,,697,,,83608.6640625
,0.001,698,,,
698,,698,,,83482.828125
,0.001,699,,,
699,,699,,16533.462890625,
699,,699,,,83344.6171875
,0.001,700,,,
700,,700,,,83214.78125
,0.001,701,,,
701,,701,,,83078.6484375
,0.001,702,,,
702,,702,,,82944.4609375
,0.001,703,,,
703,,703,,,82808.1328125
,0.001,704,,,
704,,704,,,82670.6484375
,0.001,705,,,
705,,705,,,82533.9296875
,0.001,706,,,
706,,706,,,82392.296875
,0.001,707,,,
707,,707,,,82258.234375
,0.001,708,,,
708,,708,,,82112.046875
,0.001,709,,,
709,,709,,,81982.1171875
,0.001,710,,,
710,,710,,,81839.25
,0.001,711,,,
711,,711,,,81705.640625
,0.001,712,,,
712,,712,,,81566.390625
,0.001,713,,,
713,,713,,,81427.1484375
,0.001,714,,,
714,,714,,,81290.0859375
,0.001,715,,,
715,,715,,,81145.359375
,0.001,716,,,
716,,716,,,81014.2109375
,0.001,717,,,
717,,717,,,80866.8984375
,0.001,718,,,
718,,718,,,80738.703125
,0.001,719,,,
719,,719,,,80599.890625
,0.001,720,,,
720,,720,,,80461.8203125
,0.001,721,,,
721,,721,,,80329.953125
,0.001,722,,,
722,,722,,,80183.5234375
,0.001,723,,,
723,,723,,,80058.015625
,0.001,724,,,
724,,724,,,79920.0390625
,0.001,725,,,
725,,725,,,79783.28125
,0.001,726,,,
726,,726,,,79652.6484375
,0.001,727,,,
727,,727,,,79506.96875
,0.001,728,,,
728,,728,,,79383.609375
,0.001,729,,,
729,,729,,,79245.8046875
,0.001,730,,,
730,,730,,,79112.09375
,0.001,731,,,
731,,731,,,78980.3828125
,0.001,732,,,
732,,732,,,78836.484375
,0.001,733,,,
733,,733,,,78713.4296875
,0.001,734,,,
734,,734,,,78572.8984375
,0.001,735,,,
735,,735,,,78446.265625
,0.001,736,,,
736,,736,,,78309.796875
,0.001,737,,,
737,,737,,,78179.046875
,0.001,738,,,
738,,738,,,78040.375
,0.001,739,,,
739,,739,,,77911.5390625
,0.001,740,,,
740,,740,,,77767.828125
,0.001,741,,,
741,,741,,,77645.2265625
,0.001,742,,,
742,,742,,,77506.0703125
,0.001,743,,,
743,,743,,,77380.96875
,0.001,744,,,
744,,744,,,77241.78125
,0.001,745,,,
745,,745,,,77119.4765625
,0.001,746,,,
746,,746,,,76985.96875
,0.001,747,,,
747,,747,,,76857.5546875
,0.001,748,,,
748,,748,,,76731.8828125
,0.001,749,,,
749,,749,,16105.53515625,
749,,749,,,76594.296875
,0.001,750,,,
750,,750,,,76475.1015625
,0.001,751,,,
751,,751,,,76348.09375
,0.001,752,,,
752,,752,,,76217.859375
,0.001,753,,,
753,,753,,,76103.421875
,0.001,754,,,
754,,754,,,75969.921875
,0.001,755,,,
755,,755,,,75855.2578125
,0.001,756,,,
756,,756,,,75734.96875
,0.001,757,,,
757,,757,,,75602.1484375
,0.001,758,,,
758,,758,,,75498.4921875
,0.001,759,,,
759,,759,,,75370.546875
,0.001,760,,,
760,,760,,,75247.125
,0.001,761,,,
761,,761,,,75141.1484375
,0.001,762,,,
762,,762,,,75019.5625
,0.001,763,,,
763,,763,,,74907.703125
,0.001,764,,,
764,,764,,,74788.8828125
,0.001,765,,,
765,,765,,,74670.8671875
,0.001,766,,,
766,,766,,,74552.703125
,0.001,767,,,
767,,767,,,74539.2265625
,0.001,768,,,
768,,768,,,74737.28125
,0.001,769,,,
769,,769,,,74742.9140625
,0.001,770,,,
770,,770,,,74641.8671875
,0.001,771,,,
771,,771,,,74386.3125
,0.001,772,,,
772,,772,,,73956.8203125
,0.001,773,,,
773,,773,,,73738.84375
,0.001,774,,,
774,,774,,,73626.3203125
,0.001,775,,,
775,,775,,,73497.1015625
,0.001,776,,,
776,,776,,,73398.1171875
,0.001,777,,,
777,,777,,,73306.2890625
,0.001,778,,,
778,,778,,,73189.609375
,0.001,779,,,
779,,779,,,73062.390625
,0.001,780,,,
780,,780,,,72967.90625
,0.001,781,,,
781,,781,,,72904.4140625
,0.001,782,,,
782,,782,,,72815.109375
,0.001,783,,,
783,,783,,,72702.28125
,0.001,784,,,
784,,784,,,72617.7890625
,0.001,785,,,
785,,785,,,72559.2109375
,0.001,786,,,
786,,786,,,72474.8515625
,0.001,787,,,
787,,787,,,72369.640625
,0.001,788,,,
788,,788,,,72298.1171875
,0.001,789,,,
789,,789,,,72251.5625
,0.001,790,,,
790,,790,,,72234.296875
,0.001,791,,,
791,,791,,,72235.9375
,0.001,792,,,
792,,792,,,72142.2109375
,0.001,793,,,
793,,793,,,72080.7734375
,0.001,794,,,
794,,794,,,72075.1640625
,0.001,795,,,
795,,795,,,72109.1484375
,0.001,796,,,
796,,796,,,72148.0625
,0.001,797,,,
797,,797,,,72178.34375
,0.001,798,,,
798,,798,,,72259.8359375
,0.001,799,,,
799,,799,,15911.49609375,
799,,799,,,72124.5
800,,800,82266.4453125,,
