epoch,lr-AdamW,step,test_mse,train_mse,val_mse
,0.001,594,,,
594,,594,,,93475.1171875
,0.001,595,,,
595,,595,,,93331.40625
,0.001,596,,,
596,,596,,,93187.640625
,0.001,597,,,
597,,597,,,93043.859375
,0.001,598,,,
598,,598,,,92900.0234375
,0.001,599,,,
599,,599,,17554.521484375,
599,,599,,,92756.140625
,0.001,600,,,
600,,600,,,92612.25
,0.001,601,,,
601,,601,,,92468.2890625
,0.001,602,,,
602,,602,,,92324.328125
,0.001,603,,,
603,,603,,,92180.328125
,0.001,604,,,
604,,604,,,92036.2734375
,0.001,605,,,
605,,605,,,91892.1875
,0.001,606,,,
606,,606,,,91748.1015625
,0.001,607,,,
607,,607,,,91603.9609375
,0.001,608,,,
608,,608,,,91459.7734375
,0.001,609,,,
609,,609,,,91315.5625
,0.001,610,,,
610,,610,,,91171.3203125
,0.001,611,,,
611,,611,,,91027.046875
,0.001,612,,,
612,,612,,,90882.75
,0.001,613,,,
613,,613,,,90738.4140625
,0.001,614,,,
614,,614,,,90594.0546875
,0.001,615,,,
615,,615,,,90449.6953125
,0.001,616,,,
616,,616,,,90305.2578125
,0.001,617,,,
617,,617,,,90160.875
,0.001,618,,,
618,,618,,,90016.3828125
,0.001,619,,,
619,,619,,,89871.8984375
,0.001,620,,,
620,,620,,,89727.34375
,0.001,621,,,
621,,621,,,89582.8203125
,0.001,622,,,
622,,622,,,89438.3203125
,0.001,623,,,
623,,623,,,89293.734375
,0.001,624,,,
624,,624,,,89149.1484375
,0.001,625,,,
625,,625,,,89004.515625
,0.001,626,,,
626,,626,,,88859.8984375
,0.001,627,,,
627,,627,,,88715.2421875
,0.001,628,,,
628,,628,,,88570.578125
,0.001,629,,,
629,,629,,,88426.0234375
,0.001,630,,,
630,,630,,,88281.3125
,0.001,631,,,
631,,631,,,88136.65625
,0.001,632,,,
632,,632,,,87991.9375
,0.001,633,,,
633,,633,,,87847.2109375
,0.001,634,,,
634,,634,,,87702.6171875
,0.001,635,,,
635,,635,,,87557.890625
,0.001,636,,,
636,,636,,,87413.2578125
,0.001,637,,,
637,,637,,,87268.515625
,0.001,638,,,
638,,638,,,87123.96875
,0.001,639,,,
639,,639,,,86979.234375
,0.001,640,,,
640,,640,,,86834.578125
,0.001,641,,,
641,,641,,,86689.8984375
,0.001,642,,,
642,,642,,,86545.234375
,0.001,643,,,
643,,643,,,86400.6015625
,0.001,644,,,
644,,644,,,86255.890625
,0.001,645,,,
645,,645,,,86111.203125
,0.001,646,,,
646,,646,,,85966.3984375
,0.001,647,,,
647,,647,,,85821.5546875
,0.001,648,,,
648,,648,,,85676.6171875
,0.001,649,,,
649,,649,,16745.52734375,
649,,649,,,85531.6015625
,0.001,650,,,
650,,650,,,85386.546875
,0.001,651,,,
651,,651,,,85241.71875
,0.001,652,,,
652,,652,,,85097.765625
,0.001,653,,,
653,,653,,,84956.875
,0.001,654,,,
654,,654,,,84821.8984375
,0.001,655,,,
655,,655,,,84694.640625
,0.001,656,,,
656,,656,,,84552.4375
,0.001,657,,,
657,,657,,,84392.2734375
,0.001,658,,,
658,,658,,,84236.6484375
,0.001,659,,,
659,,659,,,84086.765625
,0.001,660,,,
660,,660,,,83940.4375
,0.001,661,,,
661,,661,,,83796.6875
,0.001,662,,,
662,,662,,,83656.6484375
,0.001,663,,,
663,,663,,,83521.5078125
,0.001,664,,,
664,,664,,,83389.65625
,0.001,665,,,
665,,665,,,83249.6875
,0.001,666,,,
666,,666,,,83094.6953125
,0.001,667,,,
667,,667,,,82940.1796875
,0.001,668,,,
668,,668,,,82791.265625
,0.001,669,,,
669,,669,,,82646.8984375
,0.001,670,,,
670,,670,,,82507.71875
,0.001,671,,,
671,,671,,,82374.34375
,0.001,672,,,
672,,672,,,82241.046875
,0.001,673,,,
673,,673,,,82092.4453125
,0.001,674,,,
674,,674,,,81937.5703125
,0.001,675,,,
675,,675,,,81786.9453125
,0.001,676,,,
676,,676,,,81641.8515625
,0.001,677,,,
677,,677,,,81503.0625
,0.001,678,,,
678,,678,,,81370.703125
,0.001,679,,,
679,,679,,,81231.984375
,0.001,680,,,
680,,680,,,81079.2890625
,0.001,681,,,
681,,681,,,80927.0078125
,0.001,682,,,
682,,682,,,80778.34375
,0.001,683,,,
683,,683,,,80636.0625
,0.001,684,,,
684,,684,,,80500.75
,0.001,685,,,
685,,685,,,80363.9453125
,0.001,686,,,
686,,686,,,80212.703125
,0.001,687,,,
687,,687,,,80059.1484375
,0.001,688,,,
688,,688,,,79912.21875
,0.001,689,,,
689,,689,,,79769.515625
,0.001,690,,,
690,,690,,,79630.125
,0.001,691,,,
691,,691,,,79490.984375
,0.001,692,,,
692,,692,,,79340.0
,0.001,693,,,
693,,693,,,79188.609375
,0.001,694,,,
694,,694,,,79042.671875
,0.001,695,,,
695,,695,,,78899.0859375
,0.001,696,,,
696,,696,,,78759.6640625
,0.001,697,,,
697,,697,,,78614.0234375
,0.001,698,,,
698,,698,,,78464.8203125
,0.001,699,,,
699,,699,,16215.77734375,
699,,699,,,78314.3984375
,0.001,700,,,
700,,700,,,78171.25
,0.001,701,,,
701,,701,,,78028.0
,0.001,702,,,
702,,702,,,77885.984375
,0.001,703,,,
703,,703,,,77736.484375
,0.001,704,,,
704,,704,,,77589.359375
,0.001,705,,,
705,,705,,,77443.03125
,0.001,706,,,
706,,706,,,77299.0390625
,0.001,707,,,
707,,707,,,77156.0703125
,0.001,708,,,
708,,708,,,77008.4921875
,0.001,709,,,
709,,709,,,76862.875
,0.001,710,,,
710,,710,,,76715.8984375
,0.001,711,,,
711,,711,,,76572.5
,0.001,712,,,
712,,712,,,76426.8359375
,0.001,713,,,
713,,713,,,76280.9453125
,0.001,714,,,
714,,714,,,76136.7890625
,0.001,715,,,
715,,715,,,75990.984375
,0.001,716,,,
716,,716,,,75844.1640625
,0.001,717,,,
717,,717,,,75701.1484375
,0.001,718,,,
718,,718,,,75556.28125
,0.001,719,,,
719,,719,,,75410.8203125
,0.001,720,,,
720,,720,,,75265.03125
,0.001,721,,,
721,,721,,,75120.25
,0.001,722,,,
722,,722,,,74976.0
,0.001,723,,,
723,,723,,,74834.5546875
,0.001,724,,,
724,,724,,,74684.3828125
,0.001,725,,,
725,,725,,,74540.5703125
,0.001,726,,,
726,,726,,,74400.015625
,0.001,727,,,
727,,727,,,74254.1953125
,0.001,728,,,
728,,728,,,74105.671875
,0.001,729,,,
729,,729,,,73964.6796875
,0.001,730,,,
730,,730,,,73819.953125
,0.001,731,,,
731,,731,,,73677.59375
,0.001,732,,,
732,,732,,,73527.8125
,0.001,733,,,
733,,733,,,73403.359375
,0.001,734,,,
734,,734,,,73544.5234375
,0.001,735,,,
735,,735,,,74772.5234375
,0.001,736,,,
736,,736,,,74832.7421875
,0.001,737,,,
737,,737,,,74736.4296875
,0.001,738,,,
738,,738,,,74549.0625
739,,739,84519.2890625,,
