epoch,lr-AdamW,step,test_mse,train_mse,val_mse
65,,65,,,152204.3125
,0.001,66,,,
66,,66,,,152152.15625
,0.001,67,,,
67,,67,,,152099.484375
,0.001,68,,,
68,,68,,,152045.96875
,0.001,69,,,
69,,69,,,151991.828125
,0.001,70,,,
70,,70,,,151936.609375
,0.001,71,,,
71,,71,,,151882.390625
,0.001,72,,,
72,,72,,,151828.265625
,0.001,73,,,
73,,73,,,151776.71875
,0.001,74,,,
74,,74,,,151722.921875
,0.001,75,,,
75,,75,,,151668.90625
,0.001,76,,,
76,,76,,,151614.75
,0.001,77,,,
77,,77,,,151559.140625
,0.001,78,,,
78,,78,,,151503.734375
,0.001,79,,,
79,,79,,,151449.53125
,0.001,80,,,
80,,80,,,151394.484375
,0.001,81,,,
81,,81,,,151339.8125
,0.001,82,,,
82,,82,,,151285.875
,0.001,83,,,
83,,83,,,151231.109375
,0.001,84,,,
84,,84,,,151175.640625
,0.001,85,,,
85,,85,,,151119.8125
,0.001,86,,,
86,,86,,,151063.53125
,0.001,87,,,
87,,87,,,151006.65625
,0.001,88,,,
88,,88,,,150949.453125
,0.001,89,,,
89,,89,,,150892.359375
,0.001,90,,,
90,,90,,,150835.515625
,0.001,91,,,
91,,91,,,150778.640625
,0.001,92,,,
92,,92,,,150721.84375
,0.001,93,,,
93,,93,,,150665.21875
,0.001,94,,,
94,,94,,,150608.234375
,0.001,95,,,
95,,95,,,150550.859375
,0.001,96,,,
96,,96,,,150492.984375
,0.001,97,,,
97,,97,,,150434.75
,0.001,98,,,
98,,98,,,150376.078125
,0.001,99,,,
99,,99,,53661.62890625,
99,,99,,,150316.984375
,0.001,100,,,
100,,100,,,150257.765625
,0.001,101,,,
101,,101,,,150198.359375
,0.001,102,,,
102,,102,,,150139.265625
,0.001,103,,,
103,,103,,,150080.453125
,0.001,104,,,
104,,104,,,150021.671875
,0.001,105,,,
105,,105,,,149962.734375
,0.001,106,,,
106,,106,,,149903.515625
,0.001,107,,,
107,,107,,,149843.78125
,0.001,108,,,
108,,108,,,149783.96875
,0.001,109,,,
109,,109,,,149723.65625
,0.001,110,,,
110,,110,,,149663.140625
,0.001,111,,,
111,,111,,,149602.3125
,0.001,112,,,
112,,112,,,149541.765625
,0.001,113,,,
113,,113,,,149480.90625
,0.001,114,,,
114,,114,,,149420.0625
,0.001,115,,,
115,,115,,,149359.0625
,0.001,116,,,
116,,116,,,149297.703125
,0.001,117,,,
117,,117,,,149236.171875
,0.001,118,,,
118,,118,,,149174.421875
,0.001,119,,,
119,,119,,,149112.421875
,0.001,120,,,
120,,120,,,149050.40625
,0.001,121,,,
121,,121,,,148988.09375
,0.001,122,,,
122,,122,,,148925.8125
,0.001,123,,,
123,,123,,,148863.34375
,0.001,124,,,
124,,124,,,148800.484375
,0.001,125,,,
125,,125,,,148737.515625
,0.001,126,,,
126,,126,,,148674.15625
,0.001,127,,,
127,,127,,,148610.65625
,0.001,128,,,
128,,128,,,148546.859375
,0.001,129,,,
129,,129,,,148482.8125
,0.001,130,,,
130,,130,,,148418.625
,0.001,131,,,
131,,131,,,148354.140625
,0.001,132,,,
132,,132,,,148289.484375
,0.001,133,,,
133,,133,,,148224.703125
,0.001,134,,,
134,,134,,,148159.515625
,0.001,135,,,
135,,135,,,148094.109375
,0.001,136,,,
136,,136,,,148028.25
,0.001,137,,,
137,,137,,,147962.046875
,0.001,138,,,
138,,138,,,147895.65625
,0.001,139,,,
139,,139,,,147829.09375
,0.001,140,,,
140,,140,,,147762.265625
,0.001,141,,,
141,,141,,,147695.375
,0.001,142,,,
142,,142,,,147628.140625
,0.001,143,,,
143,,143,,,147560.515625
,0.001,144,,,
144,,144,,,147492.609375
,0.001,145,,,
145,,145,,,147424.5
,0.001,146,,,
146,,146,,,147356.078125
,0.001,147,,,
147,,147,,,147287.609375
,0.001,148,,,
148,,148,,,147218.8125
,0.001,149,,,
149,,149,,51801.53125,
149,,149,,,147149.6875
,0.001,150,,,
150,,150,,,147080.328125
,0.001,151,,,
151,,151,,,147010.734375
,0.001,152,,,
152,,152,,,146940.921875
,0.001,153,,,
153,,153,,,146870.890625
,0.001,154,,,
154,,154,,,146800.5625
,0.001,155,,,
155,,155,,,146729.953125
,0.001,156,,,
156,,156,,,146659.0625
,0.001,157,,,
157,,157,,,146587.96875
,0.001,158,,,
158,,158,,,146516.703125
,0.001,159,,,
159,,159,,,146445.046875
,0.001,160,,,
160,,160,,,146373.125
,0.001,161,,,
161,,161,,,146300.90625
,0.001,162,,,
162,,162,,,146228.796875
,0.001,163,,,
163,,163,,,146156.25
,0.001,164,,,
164,,164,,,146083.46875
,0.001,165,,,
165,,165,,,146010.484375
,0.001,166,,,
166,,166,,,145937.421875
,0.001,167,,,
167,,167,,,145864.0625
,0.001,168,,,
168,,168,,,145790.484375
,0.001,169,,,
169,,169,,,145716.6875
,0.001,170,,,
170,,170,,,145642.75
,0.001,171,,,
171,,171,,,145568.484375
,0.001,172,,,
172,,172,,,145493.9375
,0.001,173,,,
173,,173,,,145419.0625
,0.001,174,,,
174,,174,,,145344.140625
,0.001,175,,,
175,,175,,,145269.25
,0.001,176,,,
176,,176,,,145194.65625
,0.001,177,,,
177,,177,,,145119.953125
,0.001,178,,,
178,,178,,,145045.015625
,0.001,179,,,
179,,179,,,144969.90625
,0.001,180,,,
180,,180,,,144895.0625
,0.001,181,,,
181,,181,,,144819.671875
,0.001,182,,,
182,,182,,,144744.3125
,0.001,183,,,
183,,183,,,144669.046875
,0.001,184,,,
184,,184,,,144593.015625
,0.001,185,,,
185,,185,,,144518.46875
,0.001,186,,,
186,,186,,,144443.578125
,0.001,187,,,
187,,187,,,144367.90625
,0.001,188,,,
188,,188,,,144294.265625
,0.001,189,,,
189,,189,,,144219.546875
,0.001,190,,,
190,,190,,,144144.78125
,0.001,191,,,
191,,191,,,144068.984375
,0.001,192,,,
192,,192,,,143994.890625
,0.001,193,,,
193,,193,,,143919.578125
,0.001,194,,,
194,,194,,,143844.203125
,0.001,195,,,
195,,195,,,143768.0
,0.001,196,,,
196,,196,,,143693.84375
,0.001,197,,,
197,,197,,,143618.53125
,0.001,198,,,
198,,198,,,143542.734375
,0.001,199,,,
199,,199,,49647.0234375,
199,,199,,,143466.9375
,0.001,200,,,
200,,200,,,143393.640625
,0.001,201,,,
201,,201,,,143318.65625
,0.001,202,,,
202,,202,,,143243.875
,0.001,203,,,
203,,203,,,143169.609375
,0.001,204,,,
204,,204,,,143095.125
,0.001,205,,,
205,,205,,,143020.03125
,0.001,206,,,
206,,206,,,142943.703125
,0.001,207,,,
207,,207,,,142868.546875
,0.001,208,,,
208,,208,,,142791.0
,0.001,209,,,
209,,209,,,142713.796875
,0.001,210,,,
210,,210,,,142636.03125
,0.001,211,,,
211,,211,,,142557.390625
,0.001,212,,,
212,,212,,,142479.34375
,0.001,213,,,
213,,213,,,142400.46875
,0.001,214,,,
214,,214,,,142320.46875
,0.001,215,,,
215,,215,,,142241.3125
,0.001,216,,,
216,,216,,,142159.96875
,0.001,217,,,
217,,217,,,142078.890625
,0.001,218,,,
218,,218,,,141996.953125
,0.001,219,,,
219,,219,,,141915.171875
,0.001,220,,,
220,,220,,,141832.296875
,0.001,221,,,
221,,221,,,141749.734375
,0.001,222,,,
222,,222,,,141666.5
,0.001,223,,,
223,,223,,,141582.984375
,0.001,224,,,
224,,224,,,141499.546875
,0.001,225,,,
225,,225,,,141415.921875
,0.001,226,,,
226,,226,,,141329.875
,0.001,227,,,
227,,227,,,141246.6875
,0.001,228,,,
228,,228,,,141161.21875
,0.001,229,,,
229,,229,,,141075.046875
,0.001,230,,,
230,,230,,,140989.640625
,0.001,231,,,
231,,231,,,140903.375
,0.001,232,,,
232,,232,,,140816.890625
,0.001,233,,,
233,,233,,,140730.390625
,0.001,234,,,
234,,234,,,140642.875
,0.001,235,,,
235,,235,,,140556.65625
,0.001,236,,,
236,,236,,,140467.625
,0.001,237,,,
237,,237,,,140381.515625
,0.001,238,,,
238,,238,,,140293.3125
,0.001,239,,,
239,,239,,,140203.6875
,0.001,240,,,
240,,240,,,140117.03125
,0.001,241,,,
241,,241,,,140027.875
,0.001,242,,,
242,,242,,,139938.625
,0.001,243,,,
243,,243,,,139849.109375
,0.001,244,,,
244,,244,,,139760.96875
,0.001,245,,,
245,,245,,,139669.171875
,0.001,246,,,
246,,246,,,139579.84375
,0.001,247,,,
247,,247,,,139489.4375
,0.001,248,,,
248,,248,,,139397.875
,0.001,249,,,
249,,249,,47237.9765625,
249,,249,,,139307.203125
,0.001,250,,,
250,,250,,,139216.03125
,0.001,251,,,
251,,251,,,139123.640625
,0.001,252,,,
252,,252,,,139032.265625
,0.001,253,,,
253,,253,,,138939.640625
,0.001,254,,,
254,,254,,,138847.84375
,0.001,255,,,
255,,255,,,138750.015625
,0.001,256,,,
256,,256,,,138648.328125
,0.001,257,,,
257,,257,,,138566.734375
,0.001,258,,,
258,,258,,,138476.625
,0.001,259,,,
259,,259,,,138389.1875
,0.001,260,,,
260,,260,,,138298.203125
,0.001,261,,,
261,,261,,,138199.515625
,0.001,262,,,
262,,262,,,138111.609375
,0.001,263,,,
263,,263,,,138021.78125
,0.001,264,,,
264,,264,,,137918.953125
,0.001,265,,,
265,,265,,,137827.90625
,0.001,266,,,
266,,266,,,137744.171875
,0.001,267,,,
267,,267,,,137637.84375
,0.001,268,,,
268,,268,,,137542.546875
,0.001,269,,,
269,,269,,,137456.84375
,0.001,270,,,
270,,270,,,137371.90625
,0.001,271,,,
271,,271,,,137263.796875
,0.001,272,,,
272,,272,,,137167.65625
,0.001,273,,,
273,,273,,,137075.140625
,0.001,274,,,
274,,274,,,136990.796875
,0.001,275,,,
275,,275,,,136906.34375
,0.001,276,,,
276,,276,,,136799.546875
,0.001,277,,,
277,,277,,,136700.65625
,0.001,278,,,
278,,278,,,136607.375
,0.001,279,,,
279,,279,,,136518.828125
,0.001,280,,,
280,,280,,,136436.875
,0.001,281,,,
281,,281,,,136336.265625
,0.001,282,,,
282,,282,,,136233.640625
,0.001,283,,,
283,,283,,,136138.328125
,0.001,284,,,
284,,284,,,136048.796875
,0.001,285,,,
285,,285,,,135960.8125
,0.001,286,,,
286,,286,,,135858.734375
,0.001,287,,,
287,,287,,,135756.296875
,0.001,288,,,
288,,288,,,135659.484375
,0.001,289,,,
289,,289,,,135569.671875
,0.001,290,,,
290,,290,,,135475.59375
,0.001,291,,,
291,,291,,,135370.828125
,0.001,292,,,
292,,292,,,135269.015625
,0.001,293,,,
293,,293,,,135172.71875
,0.001,294,,,
294,,294,,,135079.78125
,0.001,295,,,
295,,295,,,134981.046875
,0.001,296,,,
296,,296,,,134876.75
,0.001,297,,,
297,,297,,,134775.40625
,0.001,298,,,
298,,298,,,134678.59375
,0.001,299,,,
299,,299,,44536.1875,
299,,299,,,134581.609375
,0.001,300,,,
300,,300,,,134481.28125
,0.001,301,,,
301,,301,,,134376.25
,0.001,302,,,
302,,302,,,134274.40625
,0.001,303,,,
303,,303,,,134175.25
,0.001,304,,,
304,,304,,,134077.203125
,0.001,305,,,
305,,305,,,133974.578125
,0.001,306,,,
306,,306,,,133867.875
,0.001,307,,,
307,,307,,,133765.34375
,0.001,308,,,
308,,308,,,133666.34375
,0.001,309,,,
309,,309,,,133566.75
,0.001,310,,,
310,,310,,,133461.109375
,0.001,311,,,
311,,311,,,133354.578125
,0.001,312,,,
312,,312,,,133251.609375
,0.001,313,,,
313,,313,,,133150.96875
,0.001,314,,,
314,,314,,,133047.703125
,0.001,315,,,
315,,315,,,132939.53125
,0.001,316,,,
316,,316,,,132833.234375
,0.001,317,,,
317,,317,,,132729.484375
,0.001,318,,,
318,,318,,,132628.171875
,0.001,319,,,
319,,319,,,132521.875
,0.001,320,,,
320,,320,,,132412.828125
,0.001,321,,,
321,,321,,,132305.578125
,0.001,322,,,
322,,322,,,132202.671875
,0.001,323,,,
323,,323,,,132099.609375
,0.001,324,,,
324,,324,,,131992.65625
,0.001,325,,,
325,,325,,,131883.640625
,0.001,326,,,
326,,326,,,131776.78125
,0.001,327,,,
327,,327,,,131671.828125
,0.001,328,,,
328,,328,,,131568.625
,0.001,329,,,
329,,329,,,131461.484375
,0.001,330,,,
330,,330,,,131352.234375
,0.001,331,,,
331,,331,,,131244.171875
,0.001,332,,,
332,,332,,,131138.359375
,0.001,333,,,
333,,333,,,131032.765625
,0.001,334,,,
334,,334,,,130925.09375
,0.001,335,,,
335,,335,,,130815.2109375
,0.001,336,,,
336,,336,,,130706.2734375
,0.001,337,,,
337,,337,,,130599.484375
,0.001,338,,,
338,,338,,,130492.6015625
,0.001,339,,,
339,,339,,,130383.6796875
,0.001,340,,,
340,,340,,,130272.125
,0.001,341,,,
341,,341,,,130163.125
,0.001,342,,,
342,,342,,,130055.484375
,0.001,343,,,
343,,343,,,129947.8984375
,0.001,344,,,
344,,344,,,129836.3046875
,0.001,345,,,
345,,345,,,129725.53125
,0.001,346,,,
346,,346,,,129615.5390625
,0.001,347,,,
347,,347,,,129508.7109375
,0.001,348,,,
348,,348,,,129397.5
,0.001,349,,,
349,,349,,41559.6484375,
349,,349,,,129286.109375
,0.001,350,,,
350,,350,,,129174.2734375
,0.001,351,,,
351,,351,,,129065.0390625
,0.001,352,,,
352,,352,,,128954.796875
,0.001,353,,,
353,,353,,,128844.140625
,0.001,354,,,
354,,354,,,128730.5234375
,0.001,355,,,
355,,355,,,128617.3203125
,0.001,356,,,
356,,356,,,128508.0546875
,0.001,357,,,
357,,357,,,128397.3984375
,0.001,358,,,
358,,358,,,128287.40625
,0.001,359,,,
359,,359,,,128176.515625
,0.001,360,,,
360,,360,,,128066.1953125
,0.001,361,,,
361,,361,,,127957.53125
,0.001,362,,,
362,,362,,,127849.78125
,0.001,363,,,
363,,363,,,127737.828125
,0.001,364,,,
364,,364,,,127626.03125
,0.001,365,,,
365,,365,,,127515.5078125
,0.001,366,,,
366,,366,,,127404.1875
,0.001,367,,,
367,,367,,,127292.6484375
,0.001,368,,,
368,,368,,,127180.109375
,0.001,369,,,
369,,369,,,127068.109375
,0.001,370,,,
370,,370,,,126954.875
,0.001,371,,,
371,,371,,,126845.3203125
,0.001,372,,,
372,,372,,,126734.3515625
,0.001,373,,,
373,,373,,,126622.3046875
,0.001,374,,,
374,,374,,,126510.3828125
,0.001,375,,,
375,,375,,,126398.0234375
,0.001,376,,,
376,,376,,,126286.140625
,0.001,377,,,
377,,377,,,126172.9296875
,0.001,378,,,
378,,378,,,126059.734375
,0.001,379,,,
379,,379,,,125944.9609375
,0.001,380,,,
380,,380,,,125830.546875
,0.001,381,,,
381,,381,,,125716.0546875
,0.001,382,,,
382,,382,,,125601.5
,0.001,383,,,
383,,383,,,125486.515625
,0.001,384,,,
384,,384,,,125369.6015625
,0.001,385,,,
385,,385,,,125253.09375
,0.001,386,,,
386,,386,,,125137.0078125
,0.001,387,,,
387,,387,,,125021.53125
,0.001,388,,,
388,,388,,,124903.2578125
,0.001,389,,,
389,,389,,,124786.25
,0.001,390,,,
390,,390,,,124670.9140625
,0.001,391,,,
391,,391,,,124554.171875
,0.001,392,,,
392,,392,,,124435.40625
,0.001,393,,,
393,,393,,,124321.0703125
,0.001,394,,,
394,,394,,,124204.546875
,0.001,395,,,
395,,395,,,124087.140625
,0.001,396,,,
396,,396,,,123970.5859375
,0.001,397,,,
397,,397,,,123856.6484375
,0.001,398,,,
398,,398,,,123742.453125
,0.001,399,,,
399,,399,,38422.10546875,
399,,399,,,123627.484375
,0.001,400,,,
400,,400,,,123511.2578125
,0.001,401,,,
401,,401,,,123394.7421875
,0.001,402,,,
402,,402,,,123277.078125
,0.001,403,,,
403,,403,,,123159.9453125
,0.001,404,,,
404,,404,,,123042.3046875
,0.001,405,,,
405,,405,,,122925.6171875
,0.001,406,,,
406,,406,,,122806.84375
,0.001,407,,,
407,,407,,,122690.2578125
,0.001,408,,,
408,,408,,,122574.390625
,0.001,409,,,
409,,409,,,122458.6015625
,0.001,410,,,
410,,410,,,122341.3203125
,0.001,411,,,
411,,411,,,122224.125
,0.001,412,,,
412,,412,,,122105.125
,0.001,413,,,
413,,413,,,121986.6171875
,0.001,414,,,
414,,414,,,121870.6328125
,0.001,415,,,
415,,415,,,121753.234375
,0.001,416,,,
416,,416,,,121636.1953125
,0.001,417,,,
417,,417,,,121517.5
,0.001,418,,,
418,,418,,,121399.78125
,0.001,419,,,
419,,419,,,121283.453125
,0.001,420,,,
420,,420,,,121168.3828125
,0.001,421,,,
421,,421,,,121030.4375
,0.001,422,,,
422,,422,,,120886.359375
,0.001,423,,,
423,,423,,,120771.78125
,0.001,424,,,
424,,424,,,120661.859375
,0.001,425,,,
425,,425,,,120549.171875
,0.001,426,,,
426,,426,,,120436.4921875
,0.001,427,,,
427,,427,,,120322.03125
,0.001,428,,,
428,,428,,,120207.2421875
,0.001,429,,,
429,,429,,,120090.9609375
,0.001,430,,,
430,,430,,,119978.15625
,0.001,431,,,
431,,431,,,119863.5859375
,0.001,432,,,
432,,432,,,119747.09375
,0.001,433,,,
433,,433,,,119633.09375
,0.001,434,,,
434,,434,,,119517.9140625
,0.001,435,,,
435,,435,,,119403.671875
,0.001,436,,,
436,,436,,,119287.75
,0.001,437,,,
437,,437,,,119170.0859375
,0.001,438,,,
438,,438,,,119054.0
,0.001,439,,,
439,,439,,,118936.5546875
,0.001,440,,,
440,,440,,,118822.0546875
,0.001,441,,,
441,,441,,,118705.40625
,0.001,442,,,
442,,442,,,118588.6015625
,0.001,443,,,
443,,443,,,118470.3203125
,0.001,444,,,
444,,444,,,118350.6875
,0.001,445,,,
445,,445,,,118231.3203125
,0.001,446,,,
446,,446,,,118110.3046875
,0.001,447,,,
447,,447,,,117991.8125
,0.001,448,,,
448,,448,,,117871.5078125
,0.001,449,,,
449,,449,,35234.30078125,
449,,449,,,117752.8125
,0.001,450,,,
450,,450,,,117632.1875
,0.001,451,,,
451,,451,,,117512.2265625
,0.001,452,,,
452,,452,,,117390.578125
,0.001,453,,,
453,,453,,,117270.0859375
,0.001,454,,,
454,,454,,,117147.890625
,0.001,455,,,
455,,455,,,117026.75
,0.001,456,,,
456,,456,,,116903.6015625
,0.001,457,,,
457,,457,,,116782.2734375
,0.001,458,,,
458,,458,,,116659.15625
,0.001,459,,,
459,,459,,,116538.2265625
,0.001,460,,,
460,,460,,,116415.3671875
,0.001,461,,,
461,,461,,,116295.1796875
,0.001,462,,,
462,,462,,,116172.6796875
,0.001,463,,,
463,,463,,,116051.75
,0.001,464,,,
464,,464,,,115928.46875
,0.001,465,,,
465,,465,,,115808.7421875
,0.001,466,,,
466,,466,,,115686.8125
,0.001,467,,,
467,,467,,,115567.4375
,0.001,468,,,
468,,468,,,115445.6171875
,0.001,469,,,
469,,469,,,115324.8515625
,0.001,470,,,
470,,470,,,115201.828125
,0.001,471,,,
471,,471,,,115079.890625
,0.001,472,,,
472,,472,,,114955.3984375
,0.001,473,,,
473,,473,,,114835.1796875
,0.001,474,,,
474,,474,,,114712.546875
,0.001,475,,,
475,,475,,,114591.2421875
,0.001,476,,,
476,,476,,,114468.0
,0.001,477,,,
477,,477,,,114344.0546875
,0.001,478,,,
478,,478,,,114219.2890625
,0.001,479,,,
479,,479,,,114093.09375
,0.001,480,,,
480,,480,,,113968.1875
,0.001,481,,,
481,,481,,,113840.796875
,0.001,482,,,
482,,482,,,113718.9609375
,0.001,483,,,
483,,483,,,113594.1953125
,0.001,484,,,
484,,484,,,113469.125
,0.001,485,,,
485,,485,,,113344.2265625
,0.001,486,,,
486,,486,,,113216.5859375
,0.001,487,,,
487,,487,,,113094.359375
,0.001,488,,,
488,,488,,,112969.109375
,0.001,489,,,
489,,489,,,112845.890625
,0.001,490,,,
490,,490,,,112720.1640625
,0.001,491,,,
491,,491,,,112595.2109375
,0.001,492,,,
492,,492,,,112468.3828125
,0.001,493,,,
493,,493,,,112341.734375
,0.001,494,,,
494,,494,,,112213.640625
,0.001,495,,,
495,,495,,,112085.828125
,0.001,496,,,
496,,496,,,111956.0859375
,0.001,497,,,
497,,497,,,111828.71875
,0.001,498,,,
498,,498,,,111698.25
,0.001,499,,,
499,,499,,31960.384765625,
499,,499,,,111573.421875
,0.001,500,,,
500,,500,,,111445.78125
,0.001,501,,,
501,,501,,,111315.0390625
,0.001,502,,,
502,,502,,,110656.2265625
,0.001,503,,,
503,,503,,,110339.53125
,0.001,504,,,
504,,504,,,110215.078125
,0.001,505,,,
505,,505,,,110105.34375
,0.001,506,,,
506,,506,,,109987.171875
,0.001,507,,,
507,,507,,,109860.984375
,0.001,508,,,
508,,508,,,109747.6328125
,0.001,509,,,
509,,509,,,109625.8125
,0.001,510,,,
510,,510,,,109500.515625
,0.001,511,,,
511,,511,,,109380.9453125
,0.001,512,,,
512,,512,,,109252.71875
,0.001,513,,,
513,,513,,,109130.484375
,0.001,514,,,
514,,514,,,109003.203125
,0.001,515,,,
515,,515,,,108873.3359375
,0.001,516,,,
516,,516,,,108745.421875
,0.001,517,,,
517,,517,,,108612.09375
,0.001,518,,,
518,,518,,,108484.5546875
,0.001,519,,,
519,,519,,,108348.453125
,0.001,520,,,
520,,520,,,108222.4140625
,0.001,521,,,
521,,521,,,108088.1875
,0.001,522,,,
522,,522,,,107958.2734375
,0.001,523,,,
523,,523,,,107823.203125
,0.001,524,,,
524,,524,,,107691.3046875
,0.001,525,,,
525,,525,,,107556.4140625
,0.001,526,,,
526,,526,,,107419.046875
,0.001,527,,,
527,,527,,,107286.0546875
,0.001,528,,,
528,,528,,,107145.53125
,0.001,529,,,
529,,529,,,107014.3828125
,0.001,530,,,
530,,530,,,106874.578125
,0.001,531,,,
531,,531,,,106743.9609375
,0.001,532,,,
532,,532,,,106605.09375
,0.001,533,,,
533,,533,,,106473.3671875
,0.001,534,,,
534,,534,,,106334.578125
,0.001,535,,,
535,,535,,,106201.2109375
,0.001,536,,,
536,,536,,,106062.390625
,0.001,537,,,
537,,537,,,105927.3203125
,0.001,538,,,
538,,538,,,105784.984375
,0.001,539,,,
539,,539,,,105653.0390625
,0.001,540,,,
540,,540,,,105513.2421875
,0.001,541,,,
541,,541,,,105376.6171875
,0.001,542,,,
542,,542,,,105238.546875
,0.001,543,,,
543,,543,,,105097.2578125
,0.001,544,,,
544,,544,,,104961.2734375
,0.001,545,,,
545,,545,,,104814.65625
,0.001,546,,,
546,,546,,,104685.046875
,0.001,547,,,
547,,547,,,104544.1328125
,0.001,548,,,
548,,548,,,104408.796875
,0.001,549,,,
549,,549,,28217.9453125,
549,,549,,,104269.34375
,0.001,550,,,
550,,550,,,104132.15625
,0.001,551,,,
551,,551,,,103987.453125
,0.001,552,,,
552,,552,,,103855.0703125
,0.001,553,,,
553,,553,,,103712.0859375
,0.001,554,,,
554,,554,,,103576.0859375
,0.001,555,,,
555,,555,,,103439.203125
,0.001,556,,,
556,,556,,,103290.9765625
,0.001,557,,,
557,,557,,,103162.1875
,0.001,558,,,
558,,558,,,103025.3671875
,0.001,559,,,
559,,559,,,102877.734375
,0.001,560,,,
560,,560,,,102749.8359375
,0.001,561,,,
561,,561,,,102616.0546875
,0.001,562,,,
562,,562,,,102466.84375
,0.001,563,,,
563,,563,,,102342.03125
,0.001,564,,,
564,,564,,,102216.3515625
,0.001,565,,,
565,,565,,,102078.1328125
,0.001,566,,,
566,,566,,,101944.21875
,0.001,567,,,
567,,567,,,101827.3984375
,0.001,568,,,
568,,568,,,101693.2578125
,0.001,569,,,
569,,569,,,101565.2890625
,0.001,570,,,
570,,570,,,101441.15625
,0.001,571,,,
571,,571,,,101302.4375
,0.001,572,,,
572,,572,,,101178.0234375
,0.001,573,,,
573,,573,,,101051.3671875
,0.001,574,,,
574,,574,,,100907.890625
,0.001,575,,,
575,,575,,,100785.3125
,0.001,576,,,
576,,576,,,100664.125
,0.001,577,,,
577,,577,,,100527.796875
,0.001,578,,,
578,,578,,,100397.828125
,0.001,579,,,
579,,579,,,100281.2890625
,0.001,580,,,
580,,580,,,100147.3671875
,0.001,581,,,
581,,581,,,100019.828125
,0.001,582,,,
582,,582,,,99897.46875
,0.001,583,,,
583,,583,,,99758.25
,0.001,584,,,
584,,584,,,99634.546875
,0.001,585,,,
585,,585,,,99509.0703125
,0.001,586,,,
586,,586,,,99366.484375
,0.001,587,,,
587,,587,,,99242.875
,0.001,588,,,
588,,588,,,99119.6484375
,0.001,589,,,
589,,589,,,98977.3359375
,0.001,590,,,
590,,590,,,98852.6796875
,0.001,591,,,
591,,591,,,98733.734375
,0.001,592,,,
592,,592,,,98595.3203125
,0.001,593,,,
593,,593,,,98469.09375
,0.001,594,,,
594,,594,,,98349.78125
,0.001,595,,,
595,,595,,,98211.5078125
,0.001,596,,,
